nApps = 206
nRes = 9
nActs = 428
nNetworks = 6

assignmentToResources = [2,1,2,3,1,3,3,3,3,3,3,2,1,2,1,2,3,1,2,3,2,3,3,1,3,3,3,2,2,1,1,1,1,3,3,1,3,2,1,3,3,3,3,1,3,3,3,3,1,3,1,3,2,3,3,1,2,3,2,3,2,3,3,3,1,2,3,3,3,2,1,2,2,2,1,2,1,1,1,2,3,2,2,2,3,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,5,5,5,5,4,4,5,5,5,6,6,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,5,4,4,5,5,4,4,5,6,4,4,5,6,6,6,6,6,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,6,6,4,4,6,6,6,6,5,4,4,4,4,6,6,6,6,6,4,4,4,6,6,6,6,4,4,6,6,6,6,6,6,6,5,6,4,6,6,6,4,5,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,5,6,6,5,5,5,6,4,6,5,5,5,5,5,5,5,5,5,4,4,4,8,6,7,4,8,4,9,5,9,6,8,5,9,6,8,6,8,5,9,5,9,5,9,5,7,6,7,4,9,4,9,5,7,4,8,6,7,4,9,6,8,5,9,5,7,4,8,5,9,5,7,4,9,9,9,9,7,9,9,9,9,7,8,8,9,8,9,8,8,7,7,7,8,8,7,8,8,8,8,9,9,9,9,9,9,8,9,7,9,8,9,7,7,8,7,7,8,8,8,7,9,9,9,9,8,8,8,9,9,9,8,7,8,8,9,7,8,8,8,7,9,8,9,8,8,8,7,8,8,9,9,9,8,8,8,8,9,9,7,7,8,8,8,7,8,9,8,9,7,8,8,8,7,8,8,7,7,9,9,7,7,9,9,9,9,7,8,8,9,9,9,7,8,7,9,9,8,8,8,7,9,9,7,9,9,7,7,7,8,9];

processingTimes = [72,112,136,128,128,136,48,48,136,104,120,80,152,152,128,72,160,56,120,128,168,160,128,112,128,88,112,160,72,136,96,96,120,136,72,96,136,136,112,112,96,168,64,152,72,112,128,64,96,104,136,136,72,96,152,96,104,136,112,56,120,168,120,112,96,128,120,88,88,80,120,160,64,168,72,120,80,144,72,136,128,144,144,120,120,160,120,128,136,168,128,88,104,104,88,136,152,72,160,120,5,3,5,5,500,4,100,100,100,4,3,6,5,4,4,4,4,4,4,4,3,3,3,500,4,4,500,500,4,3,4,4,500,4,3,500,500,4,3,3,500,5,3,3,3,4,3,3,5,500,3,500,4,3,3,3,4,4,4,4,23,4,3,4,3,3,3,5,5,3,4,500,4,23,3,13,4,4,4,500,500,8,500,3,100,4,4,4,4,5,3,3,500,23,5,3,3,500,5,3,8,3,3,4,500,5,4,3,500,5,5,500,4,3,3,3,100,3,4,4,3,3,4,3,500,500,500,3,3,4,4,4,500,3,3,3,3,4,4,4,4,7,7,3,3,3,3,4,4,3,3,4,4,16,16,4,4,4,4,3,3,3,3,3,3,4,4,3,3,8,8,5,5,4,4,23,23,4,4,5,5,3,3,5,5,3,3,4,4,5,5,5,3,5,5,500,4,100,100,100,4,3,6,5,4,4,4,4,4,4,4,3,3,3,500,4,4,500,500,4,3,4,4,500,4,3,500,500,4,3,3,500,5,3,3,3,4,3,3,5,500,3,500,4,3,3,3,4,4,4,4,23,4,3,4,3,3,3,5,5,3,4,500,4,23,3,13,4,4,4,500,500,8,500,3,100,4,4,4,4,5,3,3,500,23,5,3,3,500,5,3,8,3,3,4,500,5,4,3,500,5,5,500,4,3,3,3,100,3,4,4,3,3,4,3,500,500,500,3,3,4,4,4,500,3,3,3,3];

periods = [100000,10000,1000,10000,5000,20000,10000,20000,10000,10000,10000,50000,100000,100000,20000,100000,20000,10000,10000,100000,20000,100000,20000,10000,20000,20000,5000,100000,20000,10000,10000,20000,20000,20000,20000,20000,10000,20000,5000,50000,10000,20000,10000,20000,100000,100000,50000,10000,1000,10000,10000,20000,10000,10000,20000,20000,10000,10000,10000,100000,10000,100000,50000,10000,20000,10000,100000,1000,20000,20000,20000,10000,20000,10000,20000,10000,100000,20000,1000,10000,100000,50000,10000,10000,1000,20000,10000,100000,20000,20000,100000,10000,100000,100000,100000,20000,50000,10000,10000,50000,100000,100000,100000,100000,10000,10000,1000,1000,1000,10000,10000,5000,5000,5000,5000,20000,20000,10000,10000,10000,20000,20000,20000,20000,10000,10000,50000,100000,100000,100000,100000,20000,20000,100000,20000,10000,10000,10000,100000,20000,20000,20000,20000,20000,5000,5000,100000,20000,20000,10000,10000,10000,10000,10000,10000,20000,20000,20000,20000,20000,20000,20000,10000,10000,10000,10000,20000,5000,5000,5000,5000,50000,50000,50000,10000,10000,20000,20000,20000,100000,100000,100000,50000,1000,1000,10000,10000,10000,20000,20000,20000,20000,10000,20000,20000,50000,50000,10000,20000,10000,100000,100000,1000,1000,20000,20000,20000,20000,20000,10000,10000,10000,10000,100000,20000,1000,1000,10000,100000,100000,50000,10000,10000,1000,10000,100000,100000,100000,100000,20000,20000,50000,50000,10000,10000,50000,50000,10000,10000,10000,10000,10000,10000,10000,10000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10000,10000,10000,10000,100000,100000,100000,100000,10000,10000,1000,1000,1000,10000,10000,5000,5000,5000,5000,20000,20000,10000,10000,10000,20000,20000,20000,20000,10000,10000,50000,100000,100000,100000,100000,20000,20000,100000,20000,10000,10000,10000,100000,20000,20000,20000,20000,20000,5000,5000,100000,20000,20000,10000,10000,10000,10000,10000,10000,20000,20000,20000,20000,20000,20000,20000,10000,10000,10000,10000,20000,5000,5000,5000,5000,50000,50000,50000,10000,10000,20000,20000,20000,100000,100000,100000,50000,1000,1000,10000,10000,10000,20000,20000,20000,20000,10000,20000,20000,50000,50000,10000,20000,10000,100000,100000,1000,1000,20000,20000,20000,20000,20000,10000,10000,10000,10000,100000,20000,1000,1000,10000,100000,100000,50000,10000,10000,1000,10000,100000,100000,100000,100000,20000,20000,50000,50000,10000,10000,50000,50000];
