nApps = 228
nRes = 9
nActs = 456
nNetworks = 6

assignmentToResources = [1,2,2,1,1,2,1,1,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,3,2,2,2,2,1,1,1,1,3,2,1,2,3,2,2,3,2,1,3,3,1,2,3,2,3,3,1,2,1,3,2,1,3,2,1,3,3,1,3,3,2,1,3,3,2,2,3,2,1,2,1,1,1,2,2,2,3,1,3,3,3,2,1,3,3,3,1,1,1,3,1,1,1,1,1,3,4,4,4,5,5,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,6,6,5,5,4,5,5,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,6,6,5,4,4,4,4,4,5,5,5,5,6,6,5,5,4,4,4,4,6,6,6,6,6,6,4,4,5,5,6,6,6,5,5,5,5,6,6,6,4,4,4,4,6,6,5,4,6,6,5,5,5,5,5,4,6,6,6,4,4,6,6,6,4,6,6,6,6,6,6,6,4,5,4,4,4,4,4,5,5,5,5,5,6,6,4,4,6,6,6,4,4,4,4,4,4,5,7,6,7,5,7,4,9,4,8,5,7,5,7,4,8,4,9,6,8,5,7,6,8,6,8,4,8,5,9,4,8,5,7,4,9,6,8,5,9,4,8,6,8,9,8,8,9,7,9,7,9,9,8,8,8,8,9,8,9,9,8,8,9,8,9,9,8,7,8,9,9,8,7,9,8,8,8,7,9,7,7,9,9,9,7,7,8,7,7,9,9,9,7,7,9,9,9,9,9,9,8,9,8,8,9,8,9,9,8,9,7,9,9,9,7,8,9,7,9,9,9,9,8,7,8,8,7,8,9,8,7,7,8,7,8,7,9,9,7,8,8,7,8,9,8,8,7,7,9,9,7,7,9,9,7,9,7,8,8,8,7,9,9,7,7,7,9,7,8,8,7,8,7,8,9,7,8,9,8,9,8,9,9,7,7,7,8,7,9,9,7,8,7,8,9,8,9,8,8];

processingTimes = [144,144,120,112,128,80,104,80,168,160,56,88,96,136,72,120,136,104,88,80,120,56,128,72,56,136,120,56,104,80,168,168,136,112,64,48,112,168,80,152,152,120,120,64,64,72,168,80,120,120,128,128,136,104,128,104,104,56,128,176,112,112,128,152,72,56,128,128,96,128,152,160,64,64,144,136,64,136,136,128,128,72,64,112,64,56,160,112,128,88,128,128,136,136,128,136,136,136,144,112,3,4,3,500,4,3,3,3,500,4,4,3,4,500,3,3,4,500,4,4,4,500,4,500,3,500,3,4,4,3,4,3,23,4,3,5,5,4,4,4,500,5,500,4,4,4,4,4,4,4,500,4,13,3,4,4,3,4,4,4,3,500,4,8,4,4,4,23,3,4,4,4,500,5,500,4,500,4,4,4,4,4,500,4,3,4,13,4,3,8,5,3,100,4,4,3,3,5,4,500,3,500,4,5,4,500,8,500,500,4,100,4,4,4,4,4,500,4,4,4,4,5,3,4,4,500,5,5,8,100,100,4,100,13,13,4,500,4,500,4,5,4,4,3,4,4,500,3,8,8,4,4,4,4,500,4,500,500,3,3,500,500,500,500,500,500,500,500,500,500,500,500,3,3,5,5,4,4,5,5,5,5,3,3,3,3,4,4,4,4,13,13,4,4,3,3,3,3,4,4,3,4,3,500,4,3,3,3,500,4,4,3,4,500,3,3,4,500,4,4,4,500,4,500,3,500,3,4,4,3,4,3,23,4,3,5,5,4,4,4,500,5,500,4,4,4,4,4,4,4,500,4,13,3,4,4,3,4,4,4,3,500,4,8,4,4,4,23,3,4,4,4,500,5,500,4,500,4,4,4,4,4,500,4,3,4,13,4,3,8,5,3,100,4,4,3,3,5,4,500,3,500,4,5,4,500,8,500,500,4,100,4,4,4,4,4,500,4,4,4,4,5,3,4,4,500,5,5,8,100,100,4,100,13,13,4,500,4,500,4,5,4,4,3,4,4,500,3,8,8,4,4,4,4,500,4];

periods = [2000,10000,10000,100000,10000,20000,10000,100000,100000,20000,10000,20000,20000,100000,10000,20000,50000,10000,100000,10000,20000,100000,20000,10000,20000,100000,100000,10000,20000,100000,100000,20000,20000,20000,10000,10000,100000,10000,100000,20000,10000,10000,100000,10000,10000,100000,100000,1000,20000,20000,100000,100000,100000,1000,100000,10000,10000,1000,10000,100000,10000,20000,100000,20000,10000,1000,50000,20000,100000,10000,1000,100000,10000,1000,1000,20000,100000,20000,10000,1000,10000,100000,2000,100000,2000,20000,100000,20000,10000,20000,10000,10000,100000,10000,100000,10000,20000,50000,10000,10000,2000,2000,2000,10000,10000,10000,10000,10000,100000,100000,100000,100000,10000,20000,100000,100000,100000,100000,100000,100000,100000,20000,20000,20000,10000,10000,20000,100000,10000,50000,50000,10000,10000,10000,100000,100000,100000,10000,10000,10000,10000,100000,20000,20000,20000,10000,20000,20000,20000,20000,10000,10000,10000,20000,100000,100000,20000,20000,20000,20000,20000,20000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20000,20000,10000,10000,10000,10000,10000,10000,100000,100000,100000,10000,10000,10000,10000,10000,100000,100000,100000,100000,100000,1000,1000,1000,1000,20000,20000,20000,100000,100000,100000,100000,1000,1000,100000,10000,10000,10000,1000,1000,1000,1000,1000,10000,100000,100000,100000,20000,20000,100000,100000,20000,1000,50000,20000,20000,20000,1000,1000,1000,10000,1000,1000,1000,100000,100000,100000,10000,10000,1000,1000,1000,2000,100000,100000,100000,20000,10000,10000,100000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20000,20000,20000,20000,100000,100000,100000,100000,100000,100000,100000,100000,10000,10000,10000,10000,10000,10000,20000,20000,20000,20000,20000,20000,10000,10000,10000,10000,10000,10000,10000,10000,100000,100000,100000,100000,100000,100000,1000,1000,2000,2000,2000,10000,10000,10000,10000,10000,100000,100000,100000,100000,10000,20000,100000,100000,100000,100000,100000,100000,100000,20000,20000,20000,10000,10000,20000,100000,10000,50000,50000,10000,10000,10000,100000,100000,100000,10000,10000,10000,10000,100000,20000,20000,20000,10000,20000,20000,20000,20000,10000,10000,10000,20000,100000,100000,20000,20000,20000,20000,20000,20000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20000,20000,10000,10000,10000,10000,10000,10000,100000,100000,100000,10000,10000,10000,10000,10000,100000,100000,100000,100000,100000,1000,1000,1000,1000,20000,20000,20000,100000,100000,100000,100000,1000,1000,100000,10000,10000,10000,1000,1000,1000,1000,1000,10000,100000,100000,100000,20000,20000,100000,100000,20000,1000,50000,20000,20000,20000,1000,1000,1000,10000,1000,1000,1000,100000,100000,100000,10000,10000,1000,1000,1000,2000,100000,100000,100000,20000,10000,10000,100000,10000,10000,10000,10000,10000];
