nApps = 206
nRes = 9
nActs = 406
nNetworks = 6

assignmentToResources = [1,1,3,2,1,2,3,2,2,2,3,2,3,2,1,2,2,3,2,1,2,2,2,1,2,2,1,3,1,3,1,3,1,3,2,3,1,2,2,1,1,3,2,1,2,1,3,3,1,3,2,3,1,3,1,3,2,1,2,2,3,3,2,2,3,2,2,2,2,2,2,2,3,2,3,1,3,1,1,3,3,2,1,3,3,2,3,1,3,3,3,2,3,2,2,3,3,3,3,2,4,4,4,4,6,6,5,4,4,4,4,5,5,6,6,6,5,5,5,5,5,5,5,5,6,6,5,5,4,4,4,4,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,6,4,4,6,6,4,4,4,4,6,6,6,4,4,6,5,6,4,5,5,4,4,4,4,6,5,4,4,4,4,6,6,6,5,6,4,4,4,6,6,6,4,6,6,6,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,6,4,4,6,6,6,6,6,6,5,5,6,6,6,5,5,5,6,5,5,7,4,9,5,9,4,9,6,8,5,7,5,9,5,7,6,7,5,9,4,8,4,9,6,7,5,9,6,7,5,7,5,7,9,9,9,8,8,8,7,9,9,8,8,9,7,8,8,7,9,7,7,9,9,9,7,7,7,7,9,7,8,9,9,8,9,9,9,7,7,7,8,9,9,9,7,9,9,7,7,9,9,8,9,9,9,8,8,9,8,8,7,8,9,8,8,7,7,8,9,8,7,7,8,8,7,9,9,9,9,8,8,9,9,9,9,9,8,7,8,9,8,8,8,8,8,7,7,8,7,7,8,9,7,7,8,7,8,7,8,9,9,9,7,7,9,9,7,9,9,7,8,9,8,8,7,8,8,7,7,9,8,8,8,9,9,7,8,9];

processingTimes = [128,112,96,56,80,152,136,48,128,64,136,120,160,64,128,40,152,80,104,136,120,120,56,72,128,128,112,112,120,72,112,128,64,136,160,112,56,152,88,128,80,120,80,56,120,128,104,112,128,48,64,104,88,120,128,136,128,128,56,136,88,48,152,144,160,128,168,128,104,120,56,96,136,120,96,120,104,144,104,128,80,48,112,80,104,168,72,112,120,48,120,128,72,120,72,80,120,56,120,104,3,3,8,4,500,3,3,4,4,4,500,3,3,4,8,3,500,4,3,4,4,7,4,4,8,8,3,3,500,4,500,8,4,3,500,3,11,200,5,500,3,5,500,3,3,8,8,3,3,3,3,3,3,4,500,4,4,23,4,3,3,3,3,4,4,4,3,500,4,3,4,4,3,3,4,3,4,500,3,500,13,3,3,8,500,3,500,3,3,500,500,3,4,5,5,3,5,5,3,4,3,500,3,3,100,100,3,3,500,3,8,8,4,100,100,100,500,5,100,4,4,3,3,3,3,500,5,5,4,4,4,4,3,4,8,8,500,500,500,500,500,500,4,4,5,5,3,3,4,4,500,500,500,500,500,500,500,500,500,500,500,500,3,3,3,3,3,3,4,4,3,3,8,4,500,3,3,4,4,4,500,3,3,4,8,3,500,4,3,4,4,7,4,4,8,8,3,3,500,4,500,8,4,3,500,3,11,200,5,500,3,5,500,3,3,8,8,3,3,3,3,3,3,4,500,4,4,23,4,3,3,3,3,4,4,4,3,500,4,3,4,4,3,3,4,3,4,500,3,500,13,3,3,8,500,3,500,3,3,500,500,3,4,5,5,3,5,5,3,4,3,500,3,3,100,100,3,3,500,3,8,8,4,100,100,100,500,5,100,4,4,3,3,3,3,500,5,5,4,4,4,4,3,4,8,8];

periods = [10000,5000,100000,5000,20000,100000,100000,100000,10000,20000,20000,20000,5000,100000,20000,100000,20000,2000,10000,5000,100000,20000,1000,10000,100000,100000,20000,10000,10000,20000,10000,5000,20000,20000,10000,10000,20000,100000,100000,20000,10000,20000,100000,10000,10000,5000,10000,10000,20000,100000,100000,20000,100000,50000,50000,20000,100000,2000,100000,20000,100000,1000,100000,5000,10000,10000,20000,100000,20000,20000,100000,20000,20000,1000,100000,10000,20000,1000,10000,10000,10000,100000,100000,5000,20000,10000,20000,10000,20000,20000,20000,100000,20000,10000,100000,100000,100000,100000,1000,10000,10000,10000,5000,5000,100000,100000,5000,20000,20000,20000,20000,100000,100000,100000,100000,100000,100000,100000,100000,10000,10000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,100000,20000,20000,20000,2000,2000,2000,10000,10000,100000,20000,20000,1000,1000,1000,1000,1000,10000,10000,20000,20000,20000,10000,10000,10000,20000,20000,10000,10000,10000,10000,5000,5000,5000,20000,20000,20000,10000,10000,20000,100000,100000,20000,20000,10000,10000,20000,100000,10000,5000,5000,5000,100000,100000,100000,100000,20000,100000,100000,100000,50000,50000,50000,50000,20000,20000,20000,100000,100000,20000,100000,1000,1000,1000,10000,20000,20000,20000,100000,100000,20000,1000,1000,1000,10000,20000,1000,1000,10000,5000,5000,5000,20000,20000,100000,100000,20000,20000,20000,10000,100000,100000,100000,10000,10000,10000,10000,10000,10000,10000,5000,5000,5000,5000,5000,5000,20000,20000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,100000,100000,100000,100000,10000,10000,5000,5000,100000,100000,5000,20000,20000,20000,20000,100000,100000,100000,100000,100000,100000,100000,100000,10000,10000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,100000,20000,20000,20000,2000,2000,2000,10000,10000,100000,20000,20000,1000,1000,1000,1000,1000,10000,10000,20000,20000,20000,10000,10000,10000,20000,20000,10000,10000,10000,10000,5000,5000,5000,20000,20000,20000,10000,10000,20000,100000,100000,20000,20000,10000,10000,20000,100000,10000,5000,5000,5000,100000,100000,100000,100000,20000,100000,100000,100000,50000,50000,50000,50000,20000,20000,20000,100000,100000,20000,100000,1000,1000,1000,10000,20000,20000,20000,100000,100000,20000,1000,1000,1000,10000,20000,1000,1000,10000,5000,5000,5000,20000,20000,100000,100000,20000,20000,20000,10000,100000,100000,100000,10000];
