nApps = 106
nRes = 6
nActs = 206
nNetworks = 4

assignmentToResources = [1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,5,4,5,4,5,3,6,4,5,3,6,3,6,4,5,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,5,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,5,5];

processingTimes = [72,136,120,120,88,168,64,64,160,64,112,72,144,120,104,144,136,96,136,88,64,136,128,160,136,152,88,128,144,104,128,136,64,168,112,128,136,64,128,136,120,104,104,56,88,104,136,128,136,96,3,500,3,3,3,3,3,3,4,4,500,500,4,4,4,500,1000,1000,3,500,3,3,3,3,1000,500,500,8,4,500,3,3,11,4,4,3,3,500,500,4,13,4,3,3,4,4,4,4,13,13,8,3,3,8,8,500,4,500,4,3,3,1000,4,4,100,4,3,4,2000,500,5,5,4,4,4,4,3,3,5,5,3,3,3,3,3,3,3,500,3,3,3,3,3,3,4,4,500,500,4,4,4,500,1000,1000,3,500,3,3,3,3,1000,500,500,8,4,500,3,3,11,4,4,3,3,500,500,4,13,4,3,3,4,4,4,4,13,13,8,3,3,8,8,500,4,500,4,3,3,1000,4,4,100,4,3,4,2000,500];

periods = [10000,100000,10000,10000,100000,10000,20000,10000,10000,10000,10000,10000,100000,50000,10000,10000,20000,20000,100000,20000,10000,100000,50000,10000,10000,10000,100000,10000,20000,100000,20000,100000,20000,100000,100000,10000,20000,20000,10000,10000,20000,100000,1000,20000,10000,10000,10000,20000,5000,100000,10000,100000,10000,10000,10000,10000,10000,10000,10000,100000,100000,100000,10000,10000,20000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,100000,100000,50000,50000,50000,50000,50000,10000,20000,20000,20000,100000,10000,10000,10000,100000,100000,100000,100000,10000,10000,100000,100000,10000,10000,100000,100000,100000,100000,100000,100000,10000,10000,20000,20000,20000,10000,10000,20000,1000,1000,20000,20000,20000,5000,10000,10000,10000,10000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10000,100000,10000,10000,10000,10000,10000,10000,10000,100000,100000,100000,10000,10000,20000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,100000,100000,50000,50000,50000,50000,50000,10000,20000,20000,20000,100000,10000,10000,10000,100000,100000,100000,100000,10000,10000,100000,100000,10000,10000,100000,100000,100000,100000,100000,100000,10000,10000,20000,20000,20000,10000,10000,20000,1000,1000,20000,20000,20000,5000];

assignmentToClusters = [1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,17,18,19,20,5,21,22,23,1,24,25,17,5,17,26,17,27,28,29,17,17,4,30,17,5,31,17,32,33,34,17,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,1,1,4,4,17,17,17,17,17,17,17,17,17,17,17,17,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106];

precedenceAdjList = [[121],[],[],[123],[29],[],[],[],[],[],[],[],[],[],[],[],[28,125],[135],[],[],[],[41],[],[],[],[],[],[],[129],[21],[32],[],[127],[],[],[],[],[131,133],[],[],[28],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[25],[120],[38],[122],[32],[124],[43],[126],[36],[128],[17],[130],[40],[132],[47],[134],[50],[51],[52],[53],[54],[55],[56],[57],[58],[59],[60],[61],[62],[63],[64],[65],[66],[67],[68],[69],[70],[71],[72],[73],[74],[75],[76],[77],[78],[79],[80],[81],[82],[83],[84],[85],[86],[87],[88],[89],[90],[91],[92],[93],[94],[95],[96],[97],[98],[99],[100],[101],[102],[103],[104],[105],[106],[107],[108],[109],[110],[111],[112],[113],[114],[115],[116],[117],[118],[119]];
