nApps = 86
nRes = 6
nActs = 174
nNetworks = 4

assignmentToResources = [1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,3,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,3,6,3,6,3,6,3,6,4,5,3,6,3,6,3,6,4,5,6,6,5,5,6,6,6,6,6,6,6,5,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6];

processingTimes = [104,104,48,128,136,48,80,144,160,104,136,136,88,48,48,112,64,160,80,160,72,56,112,48,104,64,128,160,128,136,128,160,144,128,112,128,120,104,48,136,120,96,88,128,144,96,96,128,96,72,500,500,23,3,4,3,4,4,4,3,4,4,500,4,3,3,3,17,4,4,4,500,500,3,150,150,3,500,8,5,4,4,8,3,500,3,3,3,5,500,3,4,4,3,5,3,500,5,5,500,4,4,500,500,500,500,500,500,500,500,500,500,500,500,500,500,5,5,4,4,4,4,500,500,23,3,4,3,4,4,4,3,4,4,500,4,3,3,3,17,4,4,4,500,500,3,150,150,3,500,8,5,4,4,8,3,500,3,3,3,5,500,3,4,4,3,5,3,500,5,5,500,4,4];

periods = [20000,20000,100000,20000,20000,10000,100000,10000,100000,20000,10000,1000,10000,10000,100000,10000,100000,20000,1000,100000,10000,10000,10000,10000,100000,100000,10000,2000,10000,20000,100000,20000,10000,10000,20000,100000,100000,100000,100000,20000,10000,10000,10000,100000,10000,10000,100000,100000,10000,20000,20000,20000,20000,20000,100000,100000,20000,20000,10000,10000,10000,10000,100000,100000,20000,10000,1000,1000,10000,10000,10000,10000,100000,20000,1000,1000,100000,10000,10000,10000,10000,10000,10000,100000,100000,10000,100000,10000,10000,20000,100000,100000,20000,10000,10000,10000,100000,100000,10000,100000,100000,100000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10000,10000,10000,10000,10000,10000,20000,20000,20000,20000,100000,100000,20000,20000,10000,10000,10000,10000,100000,100000,20000,10000,1000,1000,10000,10000,10000,10000,100000,20000,1000,1000,100000,10000,10000,10000,10000,10000,10000,100000,100000,10000,100000,10000,10000,20000,100000,100000,20000,10000,10000,10000,100000,100000,10000,100000,100000,100000];

assignmentToClusters = [1,2,3,1,1,4,5,6,7,1,8,9,10,11,12,13,14,1,15,16,17,18,18,19,12,20,18,21,22,1,23,1,24,18,1,25,25,26,27,1,28,29,30,31,18,32,25,33,34,1,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,18,18,18,18,18,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86];

precedenceAdjList = [[103],[],[],[],[113],[],[],[],[],[],[],[],[],[],[24],[],[],[],[],[],[],[],[33],[],[],[],[121],[],[],[39,107],[],[115],[],[117,119],[109,111],[36],[],[],[],[49,105],[],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[39],[102],[17],[104],[9],[106],[4],[108],[0],[110],[31],[112],[3],[114],[21],[116],[44],[118],[33],[120],[50],[51],[52],[53],[54],[55],[56],[57],[58],[59],[60],[61],[62],[63],[64],[65],[66],[67],[68],[69],[70],[71],[72],[73],[74],[75],[76],[77],[78],[79],[80],[81],[82],[83],[84],[85],[86],[87],[88],[89],[90],[91],[92],[93],[94],[95],[96],[97],[98],[99],[100],[101]];
