nApps = 35
nRes = 6
nActs = 84
nNetworks = 4

assignmentToResources = [1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,4,3,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,5,3,6,4,5,3,6,3,6,4,5,4,5,3,6,3,6,5,6,5,5,5,5,6,6,5,5,5,5,6,5,5,5,5,5];

processingTimes = [144,56,136,64,168,120,40,56,136,96,56,72,144,48,144,168,80,160,104,128,128,120,120,120,144,96,128,128,104,120,4,3,4,4,3,3,13,1500,3,4,4,300,3,4,4,500,4,4,500,500,500,500,500,500,1500,1500,1500,1500,500,500,500,500,500,500,500,500,4,3,4,4,3,3,13,1500,3,4,4,300,3,4,4,500,4,4];

periods = [10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,1000,10000,10000,10000,10000,1000,10000,5000,5000,5000,2000,10000,5000,5000,1000,10000,10000,10000,2000,10000,10000,10000,10000,10000,1000,10000,10000,5000,5000,5000,2000,5000,1000,1000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,1000,10000,10000,5000,5000,5000,2000,5000,1000,1000,10000,10000,10000];

assignmentToClusters = [1,2,3,2,2,1,4,5,5,2,5,6,5,1,7,8,9,1,10,11,12,13,5,14,15,16,2,5,5,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35];

precedenceAdjList = [[49],[26],[],[],[57],[51],[],[10,59],[],[],[12,61],[],[],[],[],[],[],[53],[],[],[],[],[63],[],[],[],[4,55],[65],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[48],[0],[50],[5],[52],[9],[54],[3],[56],[22],[58],[8],[60],[28],[62],[7],[64],[30],[31],[32],[33],[34],[35],[36],[37],[38],[39],[40],[41],[42],[43],[44],[45],[46],[47]];
